SMILES,Formula,Molecular weight,LogP,H-bond donor,H-bond acceptor,TPSA,Rotatable bonds,pIC50
CC(C)CN1CCC(F)(CC1)C(=O)Nc1cc2cc(ccc2cn1)-n1nccn1,C21H25FN6O,396.2073876400001,3.214100000000001,1,6,75.94,5,0
Cc1c(Nc2nc3ccccc3s2)cc(Cl)cc1OC1CCN(CC1)C(=O)CC(C(F)(F)F)C(F)(F)F,C24H22ClF6N3O2S,565.102544944,7.502420000000005,1,5,54.46000000000001,6,0
CCS(=O)(=O)N1CCN(CC1)c1nc(nc(n1)-n1c(nc2c(OC)cccc12)C(F)F)N1CCOCC1,C22H28F2N8O4S,538.192228816,1.465,0,11,118.81,7,0
Clc1ccc(cc1)-c1ccc(o1)C(=O)N1CCN(Cc2ccc(OC3CCNCC3)c(Cl)c2)CC1,C27H29Cl2N3O3,513.158597148,5.3422000000000045,1,5,57.95,6,0
Cc1cc(-c2cncs2)c2cccc(OCc3c(Cl)cncc3Cl)c2n1,C19H13Cl2N3OS,401.015638396,5.947520000000003,0,5,47.900000000000006,4,0
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,C18H19NOS,297.11873522800005,4.630900000000003,1,3,21.26,6,0
Cc1ccc(cc1)C1CCN(Cc2ccc3OCC(=O)Nc3c2)CC1,C21H24N2O2,336.183778008,3.7055200000000026,1,3,41.57,3,0
C(Oc1ccc(CN2CCCCC2)cc1)c1ccc(CN2CCCCC2)cc1,C25H34N2O,378.267113708,5.237400000000005,0,3,15.71,7,0
OC(=O)CCc1cc(-c2cc(cc(c2)C(F)(F)F)C(F)(F)F)n(n1)-c1ccc(Cl)cc1,C20H13ClF6N2O2,462.0569746560001,6.247500000000003,1,3,55.12,5,0
Cc1cc(Oc2ccccc2)cc2n(Cc3nc[nH]n3)c(CO)cc12,C19H18N4O2,334.142975816,3.4007200000000006,2,5,75.96000000000001,5,0
OC(=O)c1ccn[nH]1,C4H4N2O2,112.027277368,0.1078999999999998,2,2,65.97999999999999,1,0
COc1ccccc1Nc1ccc2c(c1)nc(CSC1CCOCC1)[nH]c2=O,C21H23N3O3S,397.146012596,4.087500000000003,2,6,76.24,6,0
Cc1n[nH]c(C#N)c1C(=O)Nc1ccc2[nH]nc(-c3ccoc3)c2c1,C17H12N6O2,332.102173624,2.9784000000000006,3,5,123.39,3,0
Nc1nc(N)c(CC(=O)Nc2ccc(nc2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)c(=O)[nH]1,C17H19N7O7,433.1345959479999,-1.4416999999999982,7,9,243.48,9,0
COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)N(C)C(=O)CN3CCN(C)CC3)c3ccccc3)C(=O)Nc2c1,C31H33N5O4,539.253254536,3.6159000000000026,2,7,94.22,7,0
CC(C)n1nc(c2cc(ccc12)N1CCNCC1)S(=O)(=O)c1cccc2ccccc12,C24H26N4O2S,434.177647072,4.012800000000003,1,6,67.23,4,0
Fc1ccc(nc1)-c1noc(n1)-c1cc(F)cc(c1)C#N,C14H6F2N4O,284.050967252,2.948480000000001,0,5,75.6,2,0
CC(C)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)N[C@@H](C)C#N,C24H28F3N3O3S,495.180347416,4.393080000000003,2,5,99.06,9,0
CC(=O)NCCCc1ccc(Oc2ccc(OC3CCCC3)cn2)cc1,C21H26N2O3,354.194342692,4.264000000000004,1,4,60.45,8,0
Cc1onc(c1C(=O)n1nnc2ccccc12)-c1ccccc1,C17H12N4O2,304.096025624,3.0832200000000016,0,6,73.81,2,0
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]1CCCCN(Cc2ccccc2)C1,C25H40N4O2,428.31512652,2.830300000000001,3,4,73.47,8,0
Cn1cc(cn1)-c1cc(nc2c(F)c(Cc3cnc(nc3)C3CC3)ccc12)C(N)=O,C22H19FN6O,402.160437448,3.131500000000001,1,6,99.58,5,0
COc1ccc2C[C@@H]3N(C)CCc4cc(OC)c(Oc5c6OCOc6cc6CCN(C)[C@@H](Cc7ccc(Oc1c2)cc7)c56)cc34,C37H38N2O6,606.2729869359999,6.873900000000008,0,8,61.86,2,0
CC(C)Oc1cc(C)c(cn1)-n1c2ccnc3sc(C(=O)N[C@@H]4CCC[C@@H]4N)c([nH]c1=O)c23,C23H26N6O3S,466.178709692,4.080120000000001,3,7,122.47,5,0
CN(C)CCCn1c2-c3ccccc3C(=O)c2c2ccccc2c1=O,C21H20N2O2,332.15247787999994,3.164600000000002,0,4,42.31,4,0
CN(C)C[C@@H]1CCn2cc(C3=C(C(=O)NC3=O)c3cn(CCO1)c1ccccc31)c1ccccc21,C28H28N4O3,468.216140756,3.513700000000002,1,6,68.5,2,0
Nc1ncnc2n([C@@H]3O[C@H](CCCOC(=O)C=C)[C@@H](O)[C@H]3O)c(NCc3ccc(Cl)cc3)nc12,C22H25ClN6O5,488.1574955800001,1.8025999999999995,4,11,157.64,9,0
Fc1ccc(NC(=O)CCC(=O)Nc2ccc(F)cc2)cc1,C16H14F2N2O2,304.102334128,3.3222000000000014,2,2,58.2,5,0
COc1c(O)c(C(=O)\C=C\Nc2ccncc2)c(OC)c2ccoc12,C18H16N2O5,340.105921612,3.359100000000001,2,7,93.82,6,0
CC(C)C(=O)Nc1ncc(s1)-c1ccncc1-c1ccccc1Cl,C18H16ClN3OS,357.070260812,5.120000000000003,1,4,54.88,4,0
Cc1cc(C)nc(NC(=S)N2CCN(CC2)c2ccncc2)c1,C17H21N5S,327.151766672,2.6124400000000003,1,4,44.290000000000006,2,0
[Br-].[Br-].C(CCC[n+]1cc2ccccc2c2ccccc12)CC[n+]1cc2ccccc2c2ccccc12,C32H30Br2N2,600.07757316,1.143000000000002,0,0,7.76,7,0
COc1ccc(cc1)N1CCN(CCn2c3nc(N)nc(-c4ccc(C)o4)c3ncc2=O)[C@H](C)C1,C25H29N7O3,475.233187788,2.556420000000001,1,10,115.54,6,0
CC(C)CN1CCc2c(ccc3[nH]ccc23)C1c1ccc(\C=C\C(O)=O)cc1,C24H26N2O2,374.19942807199993,4.869200000000004,2,2,56.330000000000005,5,0
CC(=O)NCCN1CCN(CC1)c1ncnc2cc(sc12)C(N)=O,C15H20N6O2S,348.13684488,0.0483000000000016,2,7,104.45000000000002,5,0
Oc1cccc2ccc(nc12)C1SCC(=O)N1c1cccc(F)c1,C18H13FN2O2S,340.06817687600005,3.858100000000002,1,4,53.43000000000001,2,0
Cc1cccc(C)c1NC(=O)c1sccc1SCc1cccc(c1)C(F)(F)F,C21H18F3NOS2,421.078190856,6.928340000000005,1,3,29.1,5,0
CC(NC(=O)c1cc(OC[C@H]2CCOC2)cc(c1)-c1ncc(C)s1)c1ncc(Cl)cc1F,C23H23ClFN3O3S,475.1132684960001,5.2123200000000045,1,6,73.34,7,0
COc1ccccc1CN[C@H]1C2CCN(CC2)[C@H]1c1ccccc1,C21H26N2O,322.204513452,3.620300000000003,1,3,24.5,5,0
CCC(C)c1ccc(cc1)N(C(C(=O)NC1CCCC1)c1cccnc1)C(=O)c1ccco1,C27H31N3O3,445.236541852,5.635000000000005,1,4,75.44,8,0
C[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N1CCC[C@H]1C(O)=O,C17H22N2O4S,350.130028184,1.1078,3,4,86.71000000000001,6,0
CCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)C(\C)=C/C)C(C)=C2[C@@H]3O[C@H]4N=C(C)O[C@@]4(C)[C@@]3(O)[C@H](C[C@](C)(OC(C)=O)[C@@H]12)OC(=O)CCC,C36H53NO11,675.3618615160001,5.183700000000005,1,12,156.25,13,0
CN(CC1=CC[C@H]2C[C@@H]1C2(C)C)Cc1ccc(cc1)-c1cccc(c1)C(F)(F)F,C25H28F3N,399.217384556,6.796600000000006,0,1,3.24,5,0
CN(C)C\C=C\C(=O)Nc1ccc(cc1)C(=O)Nc1cccc(Nc2ncc(Cl)c(n2)-c2c[nH]c3ccccc23)c1,C31H28ClN7O2,565.1993008160001,6.330500000000004,4,6,115.04,9,0
Cn1c2ncc(cc2n(Cc2cncc(Cl)c2)c1=O)-c1cccc(F)c1F,C19H13ClF2N4O,386.074595156,3.776900000000002,0,5,52.71,3,0
CC(C)(C)c1nnc2ccc(Sc3ccc(F)cc3F)cn12,C16H15F2N3S,319.09547492,4.456200000000004,0,4,30.19,2,0
NS(=O)(=O)c1cc(C(=O)N2CCOCC2)c(Sc2ccccc2)cc1Cl,C17H17ClN2O4S2,412.031826704,2.6110000000000007,1,5,89.7,4,0
OC(COc1ccccc1)CN1CCC(CC1)c1ccc(Cc2ccc(F)cc2)cc1,C27H30FNO2,419.22605742,5.035800000000005,1,3,32.7,8,0
CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3N(CCc3cc2OC)C(=O)CN(C)C)nc2[nH]ccc12,C27H29FN8O3,532.234665008,3.403100000000002,4,8,127.51,8,0
CN1C(C(C(C)=O)=C(C)N(C1=O)c1cccc(c1)C(F)(F)F)c1ccc(cc1C(=O)N1CCC1)C#N,C26H23F3N4O3,496.1722252560001,4.899080000000006,0,4,84.72,4,0
CCN(C1CCN(CCC(Cn2c(O)c(Cc3c[nH]c4ccccc34)[nH]c2=O)c2cccc(Cl)c2)CC1)C(=O)OCc1ccccc1,C37H42ClN5O4,655.2925325040001,6.904500000000008,3,6,106.59,12,0
CN(C(=O)Cc1ccc(cc1)-c1ccccc1)c1nc(C)c(s1)S(N)(=O)=O,C19H19N3O3S2,401.086783468,2.971420000000001,1,5,93.36,5,0
CC(C)c1ccc(CN2CCN(CC2c2ccccc2)c2cccc(c2)S(C)(=O)=O)cn1,C26H31N3O2S,449.213698232,4.672000000000004,0,5,53.510000000000005,6,0
CCN(CC)c1ccc(NC(=O)c2c(CCN3CCCCC3=O)onc2-c2c(Cl)cccc2Cl)cc1,C27H30Cl2N4O3,528.16949618,6.301900000000006,1,5,78.68,9,0
Cc1ccnc(NCC2CCN(CC2)c2ccc(CC(NC(=O)c3c(C)cc(C)cc3C)C(O)=O)cc2)c1,C31H38N4O3,514.2943910759999,5.069480000000004,3,5,94.56,9,0
CC(C)C(N(Cc1ccccc1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)NO,C16H17F9N2O4S,504.076532004,3.7741000000000025,2,4,86.71000000000001,9,0
CC(C)c1noc(n1)-c1ncn-2c1[C@@H]1CCCN1C(=O)c1cc(ccc-21)C#C,C21H19N5O2,373.153874848,3.317700000000002,0,6,77.05000000000001,2,0
Clc1c(Cl)c(NS(=O)(=O)c2ccccc2)c(Cl)c(Cl)c1NS(=O)(=O)c1ccccc1,C18H12Cl4N2O4S2,523.899259584,5.9018000000000015,2,4,92.34,6,0
CN(c1ccccc1CNc1nc(cc2[nH]nc(C(N)=O)c12)-c1cc(F)c(O)cc1C1CC1)S(C)(=O)=O,C25H25FN6O4S,524.1642024999999,3.453800000000001,4,7,154.3,8,0
Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,C22H26ClN7O2S,487.155721752,3.313540000000001,3,9,106.51,7,0
Cc1ncc(nc1CN1CC2(CC2)OC1=O)-c1cccc(c1)C(C)(F)F,C19H19F2N3O2,359.144533288,4.0485200000000034,0,4,55.32,4,0
OC(=O)C(=O)CC(=O)c1cccc(NS(=O)(=O)c2cc(Cl)cc(Cl)c2)c1,C16H11Cl2NO6S,414.968413432,3.020700000000001,2,5,117.61,7,0
C\C(CN1CCN(C[C@@H]2ON=C3[C@H]2COc2cc(OC(=O)C4CC4)ccc32)CC1)=C/c1ccccc1,C29H33N3O4,487.247106536,3.8346000000000022,0,7,63.6,7,0
Cc1cc(N2CCc3cc(Br)ccc3C2)c2ccccc2n1,C19H17BrN2,352.05751064400005,4.868420000000004,0,2,16.130000000000003,1,0
CCn1cnc(c1)-c1cc2nccc(Oc3ccc(NC(=O)CC(=O)Nc4ccccc4OC)cc3F)c2s1,C28H24FN5O4S,545.153303468,6.087000000000003,2,8,107.37,9,0
Cc1ccccc1CNC(=O)[C@H]1N(CSC1(C)C)C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(N)c1Cl,C31H35ClN4O4S,594.2067542799999,3.929120000000001,4,6,124.76,9,0
COc1ccc2oc3ncc(OCc4ccccc4)c(-c4ccccc4)c3c2c1,C25H19NO3,381.136493468,6.235600000000004,0,4,44.49000000000001,5,0
CC(C)c1ccccc1-c1ncc2[nH]c(=O)n(Cc3ccc(cc3)C(=O)N3CCOC[C@H]3C)c2n1,C27H29N5O3,471.227039788,3.819200000000003,1,6,93.11,5,0
FC(F)(F)Oc1ccc(cc1)-n1cc(Cc2ccc(cc2)C(=O)Nc2nnn[nH]2)c(n1)C1CCCCC1,C25H24F3N7O2,511.1943576680001,5.174800000000003,2,7,110.61,7,0
Cn1nc(-c2ccccc2Cl)c2c1nnc1c(F)cc(F)cc21,C16H9ClF2N4,330.048380408,4.115100000000002,0,4,43.6,1,0
Cc1cccc(Cl)c1C(=O)NCC(N1CCc2ccccc2C1)c1cncs1,C22H22ClN3OS,411.117211004,4.634320000000003,1,4,45.23,5,0
Clc1ccc(Cn2nc(-c3ccccc3Cl)c3ccc(cc23)C(=O)NC2CCS(=O)(=O)C2)cc1,C25H21Cl2N3O3S,513.0680678919999,4.975300000000004,1,5,81.06,5,0
CNC(=O)c1c(oc2cc(N(c3ccc(B(O)O)c(Cl)c3)S(C)(=O)=O)c(cc12)C1CC1)-c1ccc(F)cc1,C26H23BClFN2O6S,556.104243756,3.906800000000003,3,6,120.08,7,0
Clc1ccc2n(-c3ccccc3)c3nc(=O)[nH]c(=O)c3cc2c1,C17H10ClN3O2,323.04615424,2.8322000000000003,1,4,67.75,1,0
Cc1cc(no1)C(=O)Nc1cc(C)n(Cc2ccc(Cl)cc2)n1,C16H15ClN4O2,330.0883534000001,3.4419400000000016,1,5,72.95,4,0
O=C1N(Cc2cccc(c2)-c2ccccc2)CCCC11CCN(CC1)c1cnc2ccccc2n1,C30H30N4O,462.24196158000007,5.706000000000006,0,4,49.330000000000005,4,0
Cc1ccc(cc1)-c1nc2cc(C)ccc2o1,C15H13NO,223.099714036,4.111640000000002,0,2,26.03,1,0
CN(C)c1ccc(Nc2nccc(n2)-c2sc(C)nc2C)cc1,C17H19N5S,325.136116608,4.0265400000000025,1,6,53.94,4,0
CSc1ccc(\C=C2/NC(=O)NC2=O)cc1,C11H10N2O2S,234.04629856,1.5888,2,3,58.2,2,0
C[C@H](N)C(=O)N1C[C@@H](Cl)C[C@H]1B(O)O,C7H14BClN2O3,220.078600388,-1.446099999999999,3,4,86.79,2,0
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1ccccc1Cl,C21H15ClFN3O2S,427.05575362,4.932520000000003,1,4,66.06,4,0
Cc1ncc(c(OC[C@H]2C[C@@H]2c2ccc(OC(F)F)cn2)n1)-c1ccn(C)c(=O)c1,C21H20F2N4O3,414.1503469400001,3.329620000000001,0,7,79.13,7,0
Cn1ccc2ncc(nc12)-c1cccnc1N[C@H]1CCCN(C1)S(C)(=O)=O,C18H22N6O2S,386.1524949439999,1.8662,1,7,93.01,4,0
C[C@@](C(=O)NCC1(O)COC1)(c1ccccc1)n1ncc2c1nc(N)n1nc(nc21)-c1ccco1,C23H22N8O4,474.1764011840001,0.9571999999999996,3,11,158.61999999999995,6,0
CC(C)CC(O)CN1CCCN(C1=O)c1cccc2n(ncc12)-c1ccccc1F,C23H27FN4O2,410.211804324,4.203700000000004,1,4,61.6,6,0
Clc1ccc(C[C@@H](NC(=O)C2Cc3ccccc3CN2)C(=O)N2CCN(CC2)C2CCCCC2)cc1,C29H37ClN4O2,508.26050410400006,3.5587000000000018,2,4,64.68,6,0
C1CC2CCC1c1c(Oc3cccnc3)nn3c(nnc3c21)-c1ccccc1,C22H19N5O,369.158960228,4.733400000000004,0,6,65.2,3,0
OC(=O)CCCCOc1ccc(nc1)-c1ccn[nH]1,C13H15N3O3,261.11134134,2.1054,2,4,88.1,7,0
COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(Nc3ccc(cc3NC(=O)C=C)N3CCN(CC3)C(C)=O)ncn2)c1Cl,C29H32Cl2N8O5,642.1872714839999,5.005500000000004,3,9,141.26,9,0
CCCCS(=O)(=O)N(C)[C@H]1CCN2CCc3ccccc3[C@H]2C1,C18H28N2O2S,336.187149136,2.8099000000000007,0,3,40.620000000000005,5,0
Cc1cc(C)cc(c1)S(=O)(=O)c1c([nH]c2ccc(Cl)cc12)C(=O)NCCOc1ccccc1,C25H23ClN2O4S,482.106705896,5.079740000000005,2,4,88.26,7,0
CCOc1ccc(C)nc1C(=O)N1C2CCC1C(COc1ccc(cn1)C(F)(F)F)C2,C22H24F3N3O3,435.1769762880001,4.274620000000003,0,5,64.55,6,0
COc1cccc(c1)C(=O)NCCCN1CCN(CC1)c1ccccc1OC,C22H29N3O3,383.220891788,2.645900000000001,1,5,54.040000000000006,8,0
CC1(C)[C@H]2C[C@@H]1[C@]1(C)OB(O[C@@H]1C2)[C@H](CCCCN)NC(=O)Cn1nc(CC#N)nc1Cc1ccccc1[N+]([O-])=O,C28H38BN7O5,563.3027477160001,2.7244800000000016,2,10,171.22000000000003,12,0
CCCCc1nn(CC(OCCC)c2ccccc2)c(=O)n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1,C31H35N7O2,537.2852233600001,5.450700000000005,1,8,103.51000000000002,13,0
NC(N)=NN=Cc1ccc(Cl)c(c1)C(F)(F)F,C9H8ClF3N4,264.038958596,1.9661,2,2,76.76,2,0
CC(C)NC(=O)c1cccc(c1)-c1cc(n[nH]1)-c1ccc(CNC2CC2)cc1,C23H26N4O,374.210661452,4.133900000000002,3,3,69.81,7,0
Fc1ccc(Cn2cccc(C(=O)NCC(=O)Nc3ccc4NC(=O)Cc4c3)c2=O)cc1F,C23H18F2N4O4,452.129611496,2.0379,3,5,109.29999999999998,6,0
O=C1CCc2ccc(OCCCCCCN3CCCCC3)cc2N1,C20H30N2O2,330.23072820000004,3.996400000000003,1,3,41.57,8,0
CCN(CC)CCSC(=O)C(O)(c1ccccc1)c1ccccc1,C20H25NO2S,343.16060004,3.5241000000000025,1,4,40.540000000000006,8,0
CC(N1CCN(Cc2cc(F)c(cc2C2CC2)C(N)=O)CC1)c1cc(Cl)cc(Cl)c1,C23H26Cl2FN3O,449.143696032,4.987600000000004,1,3,49.57,6,0
Cn1cc(C2=C(Sc3ccccc3)C(=O)NC2=O)c2ccccc12,C19H14N2O2S,334.077598688,3.3381000000000007,1,4,51.1,3,0
COc1ccccc1CCCNCC1COC(O1)(c1ccccc1)c1ccccc1,C26H29NO3,403.214743788,4.534100000000004,1,4,39.72,9,0
CCCCCCCCCCCCN1[C@@H](CC(O)=O)c2cc(ccc2S1(=O)=O)C(F)(F)F,C22H32F3NO4S,463.200414164,6.146400000000007,1,3,74.68,13,0
NCCCn1nc(C(N)=O)c2CCc3cnc(Nc4ccccc4)nc3-c12,C19H21N7O,363.180758292,1.6299999999999997,3,7,124.74,6,0
OC(=O)C(F)(F)F.NCCCCCC1(CCCCCCCP1(O)=O)C(O)=O,C16H29F3NO6P,419.168458938,3.5868000000000024,4,4,137.92000000000002,6,0
COc1ccc(cc1)-c1ccc(C(=O)N[C@@H]([C@@H](C)OC(C)(C)C)C(O)=O)c(NC(=O)Nc2c(C)cc(C)cc2C)c1,C32H39N3O6,561.2838859679999,6.318060000000005,4,5,125.99,9,0
CC(C)OC(=O)CSc1nc2cc3OCOc3cc2cc1C#N,C16H14N2O4S,330.06742792800003,2.878880000000001,0,7,81.44,4,0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]1CCN(C1)S(=O)(=O)C=C)-c1cncnc1,C43H55N9O7S2,873.3665871,4.168300000000005,2,13,189.03,9,0
CCCc1nc(CC)c(C(=O)OCCCC(=O)Nc2ccccc2)n1Cc1ccc(cc1F)-c1ccccc1S(=O)(=O)NC(=O)OCCC(C)C,C38H45FN4O7S,720.2992990000001,7.289100000000008,2,9,145.68999999999997,17,0
Cc1cc(Oc2ccccc2)ccc1-n1c2ccnc3sc(C(=O)N[C@@H]4CCCN(C4)C(=O)[C@H]4CCN4)c([nH]c1=O)c23,C31H30N6O4S,582.2049244400001,5.163320000000003,3,7,115.9,6,0
Oc1cc(cc(O)c1O)-c1coc2cc(O)c(O)c(O)c2c1=O,C15H10O8,318.03756728,1.6936000000000004,6,8,151.59,1,0
Cn1ccnc1C(=O)NCC(C)(C)CN(C1=NS(=O)(=O)c2cc(F)ccc12)c1ccccc1,C23H24FN5O3S,469.158388848,2.970900000000001,1,6,96.66,6,0
C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#CC3CCN(CC3)S(C)(=O)=O)c2c(=O)n1-c1ccccc1,C32H31N7O4S,609.2158234719999,3.1297000000000024,2,9,144.69,5,0
COc1ccc(CCNc2cc(nc(OC)n2)-c2ccc(cc2)N(C)C)cc1,C22H26N4O2,378.205576072,3.881400000000003,1,6,59.51,8,0
Fc1ccc(cc1)-n1cc(C2CCN(CCN3CCNC3=O)CC2)c2cc(Cl)ccc12,C24H26ClFN4O,440.177917352,4.627600000000004,1,3,40.51,5,0
Oc1ccc(CCC(=O)NCc2ccc(cc2)C(F)(F)F)cc1O,C17H16F3NO3,339.108228032,3.365600000000002,3,3,69.56,5,0
CCc1nc2ccc(cn2c1N(C)c1nc(cs1)-c1ccc(F)cc1)C1CCN(CC(=O)N2CCC(CO)C2)CC1,C31H37FN6O2S,576.268273644,4.947400000000006,1,8,77.21000000000001,8,0
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)CN1CCC[C@@H]1CO)-c1cc(C)nc(C)c1,C30H40N4O2,488.31512652,5.132840000000006,2,4,72.46000000000001,6,0
Clc1ccc(cc1)C1CCN(CCCC(=O)c2ccc3CCN(CCc3c2)C(=O)c2ccccc2)CC1,C32H35ClN2O2,514.23870604,6.423500000000006,0,3,40.620000000000005,7,0
CCCCc1ccc(CN(CCCCOCC(O)=O)S(C)(=O)=O)cc1,C18H29NO5S,371.176644028,2.672200000000001,1,4,83.91,13,0
Cc1cc(C)cc(C[C@H]2CCCCN2C(=O)CN2c3ccccc3-n3c(nnc3-c3ccccc3)[C@H](Cc3n[nH]c4ccccc34)C2=O)c1,C40H39N7O2,649.3165234880001,6.724140000000007,1,6,100.01,7,0
OC(=O)c1ccc(cc1)-n1cccc1C=NNC(=O)c1cc2cc(Br)ccc2o1,C21H14BrN3O4,451.016768028,4.448100000000003,2,5,96.83,5,0
Cc1nn(cc1Nc1ncc(Cl)c(OCC2COC2)n1)C(C)(C)C#N,C16H19ClN6O2,362.12580152800007,2.6624000000000008,1,8,97.88,6,0
Clc1cccc(c1)N1CCN(CCCCN2C(=O)C[C@H](NC(=O)C34CC5CC(CC(C5)C3)C4)C2=O)CC1,C29H39ClN4O3,526.271068788,3.702300000000003,1,5,72.96000000000001,8,0
Oc1c2C(=O)N3CN([C@H]4c5ccccc5SCc5c(F)c(F)cc(OC\C=C/C33CC3)c45)n2ccc1=O,C27H21F2N3O4S,521.122083592,4.059900000000004,1,7,75.01,0,0
C(Oc1cccnc1)[C@@H]1CCN1,C9H12N2O,164.094963004,0.8222999999999998,1,3,34.15,3,0
CC(C)c1nc(SCc2ccc(cc2)-c2ccccc2C#N)c2ccccc2n1,C25H21N3S,395.14561867200007,6.584180000000005,0,4,49.57,5,0
CCCCCCCCCCCCNC(=O)Oc1ccc(cc1)C1=NCCS1,C22H34N2O2S,390.234099328,6.189300000000007,1,4,50.69,13,0
COc1ccc(CNC(=O)c2cnc(CNS(=O)(=O)c3ccc(F)c(Cl)c3)cn2)cn1,C19H17ClFN5O4S,465.0673809240001,2.0812,2,7,123.17,8,0
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1,C26H30FN7O3,507.2394160400001,3.499900000000001,4,8,128.29,13,0
Cc1ccc2cc(sc2c1)C(=O)NC1(CCCC1)C(=O)N[C@@H](CCCN1CCN(CC1)C(=O)c1cccn1C)Cc1ccccc1,C37H45N5O3S,639.3243113000001,5.556520000000006,2,6,86.68,11,0
Cc1cc(C)nc(n1)N1CC2CN(CC2C1)C(=O)c1ccccc1-c1nccn1C,C23H26N6O,402.21680945200006,2.7023400000000013,0,6,67.15,3,0
NC1CNc2c(C(N)=O)c(nn2C1)-c1ccc(Oc2ccccc2)cc1,C19H19N5O2,349.15387484800004,2.1941,3,6,108.18999999999998,4,0
CCNc1ncc2c(n1)N(C)CCN(c1cccc(OC(CCNC)c3ccccn3)c1)C2=O,C25H31N7O2,461.253923232,3.1296000000000017,2,8,95.51000000000002,9,0
COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N3CCN(CCO)CC3)c3ccccc3)c2cc1C,C31H32N4O5,540.237270124,3.464220000000002,3,7,111.21,7,0
CC(C)CNC(=O)N1C2CC1CN(C2)c1ccc(cn1)-c1cc(OCC(C)(C)O)cn2ncc(C#N)c12,C27H33N7O3,503.26448791600006,3.046180000000001,2,8,119.02,7,0
Nc1ccc(cc1N1CCCCC1)N1CCCCC1,C16H25N3,259.2048478,3.2494000000000023,1,3,32.5,2,0
CCn1nc2CCCCc2c1Nc1nc(cs1)-c1ccc(c(OC)n1)-n1cnc(C)c1,C22H25N7OS,435.1841294200001,4.5466200000000025,1,9,82.67999999999999,6,0
OC(=O)C1=C(CCC1)C(=O)Nc1ccc(cc1)-c1ccccc1,C19H17NO3,307.120843404,3.8572000000000015,2,2,66.39999999999999,4,0
FC(F)c1ccc(CCN2CCC(Nc3ncnc4[nH]ncc34)C(F)(F)C2)cc1,C19H20F4N6,408.16855752,3.654700000000001,2,5,69.72999999999999,6,0
Oc1ccc(Nc2nc(NCCOCCOCCNC(=O)c3ccccc3)nc(Nc3ccc(cc3)C(=O)NCc3ccc(F)cc3)n2)cc1,C36H37FN8O5,680.287094504,5.008600000000003,6,11,171.64999999999998,18,0
CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13)[N+](C)(C)C,C30H31N4O3+,495.2390672720901,4.840800000000004,1,5,57.42,2,0
Cc1ccc(cc1C)C(=O)Nc1ccc(cc1)[C@H]1CCCNC1,C20H24N2O,308.188863388,4.022740000000002,2,2,41.13,3,0
CCc1ccccc1NC(=O)C(Cc1cccnc1)C#N,C17H17N3O,279.137162164,2.964980000000001,1,3,65.78,5,0
NS(=O)(=O)c1ccc(Nc2ccnc(NC(=O)c3c(F)c(F)c(F)c(F)c3F)n2)cc1,C17H10F5N5O3S,459.04245128,2.8154000000000003,3,6,127.07,5,0
O[C@]1(CC[C@@H](CC1)N1CC[C@H](C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F)c1cccnn1,C24H28F3N5O3,491.214424416,2.2461,3,6,107.45,6,0
Fc1cccc(NC(=O)\C=C\c2ccccc2)c1,C15H12FNO,241.090292224,3.4776000000000016,1,1,29.1,3,0
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCN(CC#N)CC1,C24H27N7O,429.22770848400006,4.107580000000003,1,7,95.13,5,0
CCOC(=O)c1c(NC(=O)c2sc(Nc3ccc(C)cc3)nc2N(C)C)sc2CCCCc12,C24H28N4O3S2,484.160282756,5.630420000000005,2,8,83.55999999999999,7,0
